Asset Name,Asset Id,Data Date (UTC), Latitude, Longitude, Speed, Heading, Report Body
iES 9430,300434064949430,2023-06-21 06:21:50, 70° 50.77944 ', -161° 7.02976 ', 0.00, 0.0000000, 01-7B-85-7D-B3-33-99-24-CA-55
iES 9430,300434064949430,2023-06-21 05:52:12, 70° 50.81806 ', -161° 8.35842 ', 0.00, 0.0000000, 01-7B-CC-E6-E7-92-2C-4C-B5-68
iES 9430,300434064949430,2023-06-21 05:20:53, 70° 50.85991 ', -161° 9.71927 ', 0.00, 0.0000000, 01-7B-0B-5D-7F-EB-DB-36-DD-0D
iES 9430,300434064949430,2023-06-21 04:51:43, 70° 51.00410 ', -161° 10.81618 ', 0.00, 0.0000000, 01-7B-DD-11-4D-B3-82-26-88-9F
iES 9430,300434064949430,2023-06-21 04:21:50, 70° 51.04015 ', -161° 12.08305 ', 0.00, 0.0000000, 01-7B-DC-E2-76-76-66-6F-5C-0C
iES 9430,300434064949430,2023-06-21 03:51:45, 70° 51.25322 ', -161° 13.53143 ', 0.00, 0.0000000, 01-7B-34-67-80-98-DC-A2-9D-E1
iES 9430,300434064949430,2023-06-21 02:41:40, 70° 51.31631 ', -161° 15.91066 ', 0.00, 0.0000000, 68-20-F0-A4-66-02-69-A7
iES 9430,300434064949430,2023-06-21 02:32:40, 70° 51.30730 ', -161° 15.20513 ', 0.00, 0.0000000, 50-37-B8-84-8F-6D-C0-B4
iES 9430,300434064949430,2023-06-21 02:21:40, 70° 51.49526 ', -161° 17.55861 ', 0.00, 0.0000000, 01-7B-21-07-95-D8-55-DD-FF-AE
iES 9430,300434064949430,2023-06-21 01:51:50, 70° 52.38619 ', -161° 17.32301 ', 4.00, 180.0000000, 01-7B-74-85-B9-50-20-0C-54-28
iES 9430,300434064949430,2023-06-21 00:21:15, 70° 53.09300 ', -161° 18.90787 ', 0.00, 0.0000000, 54-16-75-DC-19-61-E9-0D
iES 9430,300434064949430,2023-06-21 00:21:15, 70° 52.87735 ', -161° 19.42414 ', 0.00, 0.0000000, B8-36-79-20-30-B8-40-A2
iES 9430,300434064949430,2023-06-20 23:51:15, 70° 52.90697 ', -161° 20.13353 ', 0.00, 0.0000000, 01-7B-5D-77-4B-AB-4E-31-66-10
iES 9430,300434064949430,2023-06-20 23:21:43, 70° 52.97198 ', -161° 21.02575 ', 0.00, 0.0000000, 01-7B-5E-EC-44-74-33-CA-02-BE
iES 9430,300434064949430,2023-06-20 22:51:00, 70° 53.02541 ', -161° 21.90250 ', 0.00, 0.0000000, 01-7B-00-F1-2C-CA-ED-5C-CA-CC
iES 9430,300434064949430,2023-06-20 22:21:38, 70° 53.07949 ', -161° 22.80630 ', 0.00, 0.0000000, 01-7B-93-17-61-6C-5A-B6-12-E2
iES 9430,300434064949430,2023-06-20 21:50:57, 70° 53.13356 ', -161° 23.72168 ', 0.00, 0.0000000, 01-7B-0F-CE-C4-19-14-FC-D6-DA
iES 9430,300434064949430,2023-06-20 21:22:17, 70° 53.17604 ', -161° 24.60875 ', 0.00, 0.0000000, 01-7B-01-84-33-6C-91-29-DD-C7
iES 9430,300434064949430,2023-06-20 20:51:45, 70° 53.22433 ', -161° 25.47907 ', 0.00, 0.0000000, 01-7B-46-BC-99-64-55-29-02-5E
iES 9430,300434064949430,2023-06-20 20:22:22, 70° 53.25651 ', -161° 26.28502 ', 0.00, 0.0000000, 01-7B-67-E6-3D-EE-65-5E-25-3E
iES 9430,300434064949430,2023-06-20 19:51:58, 70° 53.29642 ', -161° 27.15019 ', 0.00, 0.0000000, 01-7B-0A-33-D6-8E-C2-E4-9C-00
iES 9430,300434064949430,2023-06-20 19:21:47, 70° 53.32668 ', -161° 27.91752 ', 0.00, 0.0000000, 01-7B-AB-37-32-F6-B6-FB-DA-15
iES 9430,300434064949430,2023-06-20 18:21:46, 70° 53.36788 ', -161° 29.51912 ', 0.00, 0.0000000, 80-BF-48-74-A7-6B-8F-6F
iES 9430,300434064949430,2023-06-20 17:51:46, 70° 53.37753 ', -161° 30.27357 ', 0.00, 0.0000000, 01-7B-70-36-0C-90-86-6C-97-2B
iES 9430,300434064949430,2023-06-20 17:22:21, 70° 53.38526 ', -161° 30.97781 ', 0.00, 0.0000000, 01-7B-63-15-2E-EC-BE-2D-AB-0C
iES 9430,300434064949430,2023-06-20 16:52:00, 70° 53.30029 ', -161° 31.56747 ', 0.00, 0.0000000, 01-7B-9E-0E-BC-53-1E-10-13-CB
iES 9430,300434064949430,2023-06-20 16:21:43, 70° 53.31251 ', -161° 32.30518 ', 0.00, 0.0000000, 01-7B-7B-1A-92-6F-39-34-21-58
iES 9430,300434064949430,2023-06-20 15:21:48, 70° 53.34341 ', -161° 33.74714 ', 0.00, 0.0000000, 33-51-17-2B-C7-F8-6F-6A
iES 9430,300434064949430,2023-06-20 14:51:48, 70° 53.37238 ', -161° 34.50545 ', 0.00, 0.0000000, 01-7B-28-A4-6F-9E-C7-03-F2-0C
iES 9430,300434064949430,2023-06-20 14:28:42, 64° 29.77808 ', -165° 26.22514 ', 0.00, 0.0000000, C0-11-AB-44-38-5A-73-D7
iES 9430,300434064949430,2023-06-20 14:22:01, 70° 53.37625 ', -161° 35.22257 ', 0.00, 0.0000000, 01-7B-9F-CB-36-6D-76-FB-09-25
iES 9430,300434064949430,2023-06-16 02:44:42, 70° 53.35951 ', -161° 36.19460 ', 0.00, 0.0000000, CD-F8-97-01-A0-26-DE-51
iES 9430,300434064949430,2023-06-16 02:28:42, 64° 29.77615 ', -165° 26.23029 ', 0.00, 0.0000000, 01-7B-FD-BD-98-76-E3-B9-4D-D0
iES 9430,300434064949430,2023-06-09 00:52:07, 37° 20.33997 ', -122° 0.19043 ', 0.00, 0.0000000, C9-CC-03-9A-AE-4E-CA-D6
iES 9430,300434064949430,2023-06-09 00:22:07, 37° 20.33997 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-C0-63-F7-29-80-20-A1-FC
iES 9430,300434064949430,2023-06-08 23:52:10, 37° 20.33804 ', -122° 0.19429 ', 0.00, 0.0000000, 01-7B-80-09-27-5F-19-6F-2C-5A
iES 9430,300434064949430,2023-06-08 22:21:16, 37° 20.33869 ', -122° 0.19172 ', 0.00, 0.0000000, 6A-11-F5-DB-86-31-50-79
iES 9430,300434064949430,2023-06-08 22:21:16, 37° 20.33997 ', -122° 0.19172 ', 0.00, 0.0000000, 18-5C-7E-7F-40-F0-E9-67
iES 9430,300434064949430,2023-06-08 21:51:16, 37° 20.33869 ', -122° 0.18657 ', 0.00, 0.0000000, 01-7B-D9-8B-12-72-93-66-07-02
iES 9430,300434064949430,2023-06-08 19:51:02, 37° 20.33869 ', -122° 0.18914 ', 0.00, 0.0000000, 37-92-09-20-69-09-E2-75
iES 9430,300434064949430,2023-06-08 19:51:02, 37° 20.33804 ', -122° 0.18914 ', 0.00, 0.0000000, 42-3E-FC-47-DB-8D-33-67
iES 9430,300434064949430,2023-06-08 19:51:02, 37° 20.33933 ', -122° 0.19043 ', 0.00, 0.0000000, AA-E2-47-92-8E-05-CD-71
iES 9430,300434064949430,2023-06-08 19:21:02, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 18:52:01, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 18:21:43, 37° 20.33869 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-EF-63-70-74-C3-78-2B-C3
iES 9430,300434064949430,2023-06-08 17:51:08, 37° 20.34061 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-BF-E3-16-A4-D1-A7-E6-BC
iES 9430,300434064949430,2023-06-08 17:22:14, 37° 20.33997 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-28-F7-B2-49-12-DC-46-CB
iES 9430,300434064949430,2023-06-08 16:51:34, 37° 20.33804 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-FF-73-BC-63-14-B2-CB-CD
iES 9430,300434064949430,2023-06-08 16:21:18, 37° 20.33225 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-A7-47-9B-B9-CF-AB-A2-51
iES 9430,300434064949430,2023-06-08 15:52:03, 37° 20.33933 ', -122° 0.18785 ', 0.00, 0.0000000, 01-7B-7A-BC-46-86-B3-09-0D-99
iES 9430,300434064949430,2023-06-08 15:22:26, 37° 20.34061 ', -122° 0.18914 ', 0.00, 0.0000000, 01-7B-6C-23-1F-82-CB-E6-2E-BE
iES 9430,300434064949430,2023-06-08 14:52:32, 37° 20.34061 ', -122° 0.18785 ', 0.00, 0.0000000, 01-7B-D2-5B-9E-02-60-B5-FA-D2
iES 9430,300434064949430,2023-06-08 14:22:40, 37° 20.33997 ', -122° 0.18914 ', 0.00, 0.0000000, 01-7B-21-FC-ED-EF-A6-A7-99-D7
iES 9430,300434064949430,2023-06-08 13:51:00, 37° 20.33869 ', -122° 0.19429 ', 0.00, 0.0000000, 01-7B-BF-A6-45-23-8B-4F-B8-A5
iES 9430,300434064949430,2023-06-08 13:22:21, 37° 20.33740 ', -122° 0.19300 ', 0.00, 0.0000000, 01-7B-86-53-55-37-3E-8A-58-C5
iES 9430,300434064949430,2023-06-08 12:51:58, 37° 20.34512 ', -122° 0.18142 ', 0.00, 0.0000000, 01-7B-55-8E-7F-81-F2-5C-EA-C5
iES 9430,300434064949430,2023-06-08 12:22:08, 37° 20.33997 ', -122° 0.18914 ', 0.00, 0.0000000, 01-7B-21-FC-ED-EF-A6-A7-99-D7
iES 9430,300434064949430,2023-06-08 11:22:03, 37° 20.34190 ', -122° 0.19172 ', 0.00, 0.0000000, E5-7C-15-97-49-B6-D2-92
iES 9430,300434064949430,2023-06-08 10:52:03, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 10:22:55, 37° 20.33869 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-EF-63-70-74-C3-78-2B-C3
iES 9430,300434064949430,2023-06-08 09:52:02, 37° 20.34319 ', -122° 0.19944 ', 0.00, 0.0000000, 01-7B-49-D4-7C-0A-2F-96-43-A4
iES 9430,300434064949430,2023-06-08 09:22:07, 37° 20.34126 ', -122° 0.19429 ', 0.00, 0.0000000, 01-7B-D7-C3-33-A9-E9-47-46-42
iES 9430,300434064949430,2023-06-08 08:52:28, 37° 20.34448 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-C9-66-16-96-43-C8-40-38
iES 9430,300434064949430,2023-06-08 07:52:02, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, D3-38-B8-39-FF-C3-E7-45
iES 9430,300434064949430,2023-06-08 07:22:02, 37° 20.33997 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-28-F7-B2-49-12-DC-46-CB
iES 9430,300434064949430,2023-06-08 06:52:05, 37° 20.33933 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-6B-36-D0-E5-88-A7-26-8F
iES 9430,300434064949430,2023-06-08 06:22:41, 37° 20.33740 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-2A-90-0A-E2-2E-BE-AE-46
iES 9430,300434064949430,2023-06-08 04:21:58, 37° 20.34254 ', -122° 0.19558 ', 0.00, 0.0000000, 1F-C1-05-43-68-80-19-E5
iES 9430,300434064949430,2023-06-08 04:21:58, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, D3-38-B8-39-FF-C3-E7-45
iES 9430,300434064949430,2023-06-08 04:21:58, 37° 20.33933 ', -122° 0.19043 ', 0.00, 0.0000000, AA-E2-47-92-8E-05-CD-71
iES 9430,300434064949430,2023-06-08 03:51:58, 37° 20.33933 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-6B-36-D0-E5-88-A7-26-8F
iES 9430,300434064949430,2023-06-08 03:22:00, 37° 20.34190 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-AA-38-3A-85-9B-CA-94-C4
iES 9430,300434064949430,2023-06-08 02:52:09, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 02:22:46, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 01:52:07, 37° 20.34190 ', -122° 0.19558 ', 0.00, 0.0000000, 01-7B-85-EC-FA-52-6B-72-5B-15
iES 9430,300434064949430,2023-06-08 00:51:07, 37° 20.33675 ', -122° 0.18142 ', 0.00, 0.0000000, 54-8A-5B-77-5F-B1-20-D4
iES 9430,300434064949430,2023-06-08 00:21:07, 37° 20.33997 ', -122° 0.18914 ', 0.00, 0.0000000, 01-7B-21-FC-ED-EF-A6-A7-99-D7
iES 9430,300434064949430,2023-06-07 23:52:11, 37° 20.33997 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-C0-63-F7-29-80-20-A1-FC
iES 9430,300434064949430,2023-06-07 23:22:11, 37° 20.33869 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-DC-A6-22-C6-DE-B7-7F-0A
iES 9430,300434064949430,2023-06-07 22:52:08, 37° 20.34061 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-BF-E3-16-A4-D1-A7-E6-BC
iES 9430,300434064949430,2023-06-07 22:22:44, 37° 20.33997 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-28-F7-B2-49-12-DC-46-CB
iES 9430,300434064949430,2023-06-07 21:50:58, 37° 20.34383 ', -122° 0.18914 ', 0.00, 0.0000000, 01-7B-DE-6D-30-84-E4-B1-62-4D
iES 9430,300434064949430,2023-06-07 20:52:03, 37° 20.34190 ', -122° 0.19558 ', 0.00, 0.0000000, 25-0C-FD-CB-EC-AC-FD-7A
iES 9430,300434064949430,2023-06-07 20:22:03, 37° 20.34061 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-7F-3C-3C-EC-3E-BC-2E-04


