Asset Name,Asset Id,Data Date (UTC), Latitude, Longitude, Speed, Heading, Report Body
iES 7360,300434064057360,2023-06-09 00:11:56, 37° 20.29040 ', -122° 0.26124 ', 0.00, 0.0000000, 01-7B-95-31-73-62-F1-96-5A-9C
iES 7360,300434064057360,2023-06-08 23:42:51, 37° 20.29427 ', -122° 0.26768 ', 0.00, 0.0000000, 01-7B-27-3A-9B-C2-87-A2-43-4A
iES 7360,300434064057360,2023-06-08 23:13:21, 37° 20.34898 ', -122° 0.22519 ', 0.00, 0.0000000, 01-7B-10-10-2C-E7-1F-47-4B-03
iES 7360,300434064057360,2023-06-08 22:11:59, 37° 20.33933 ', -122° 0.18528 ', 0.00, 0.0000000, AA-B3-9B-2C-7F-70-D8-E7
iES 7360,300434064057360,2023-06-08 21:41:59, 37° 20.32838 ', -122° 0.20201 ', 0.00, 0.0000000, 01-7B-9D-3E-DE-1B-31-5E-65-A9
iES 7360,300434064057360,2023-06-08 19:42:59, 37° 20.39533 ', -122° 0.31531 ', 0.00, 0.0000000, 4C-D7-13-1F-C6-A9-06-7B
iES 7360,300434064057360,2023-06-08 19:42:59, 37° 20.38246 ', -122° 0.22648 ', 0.00, 0.0000000, 2D-07-6C-70-61-B0-EC-ED
iES 7360,300434064057360,2023-06-08 19:42:59, 37° 20.36250 ', -122° 0.19172 ', 0.00, 0.0000000, EB-CF-FB-5C-8C-4B-37-1E
iES 7360,300434064057360,2023-06-08 19:12:59, 37° 20.35027 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-CD-3D-EC-C4-D1-24-1C-A5
iES 7360,300434064057360,2023-06-08 18:43:01, 37° 20.33933 ', -122° 0.19429 ', 0.00, 0.0000000, 01-7B-BA-33-D9-C8-4F-C0-16-C8
iES 7360,300434064057360,2023-06-08 18:12:02, 37° 20.31487 ', -122° 0.21746 ', 0.00, 0.0000000, 01-7B-43-F1-24-82-0E-B6-AE-56
iES 7360,300434064057360,2023-06-08 17:42:14, 37° 20.34254 ', -122° 0.20845 ', 0.00, 0.0000000, 01-7B-E5-3B-B9-25-06-21-02-95
iES 7360,300434064057360,2023-06-08 17:12:59, 37° 20.36958 ', -122° 0.25223 ', 0.00, 0.0000000, 01-7B-C5-C6-C5-78-54-E3-63-3D
iES 7360,300434064057360,2023-06-08 16:13:12, 37° 20.32581 ', -122° 0.20717 ', 0.00, 0.0000000, 1F-93-B8-B7-15-10-73-1A
iES 7360,300434064057360,2023-06-08 15:43:12, 37° 20.33869 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-0C-DF-48-0F-07-4D-AD-52
iES 7360,300434064057360,2023-06-08 14:43:12, 37° 20.34319 ', -122° 0.19172 ', 0.00, 0.0000000, C3-73-31-30-5D-03-ED-4D
iES 7360,300434064057360,2023-06-08 14:13:12, 37° 20.26401 ', -122° 0.14279 ', 0.00, 0.0000000, 01-7B-58-5A-B4-DE-C0-5B-80-A9
iES 7360,300434064057360,2023-06-08 13:43:02, 37° 20.31744 ', -122° 0.18914 ', 0.00, 0.0000000, 01-7B-39-DD-C5-05-0E-44-80-CA
iES 7360,300434064057360,2023-06-08 13:12:56, 37° 20.29813 ', -122° 0.20717 ', 0.00, 0.0000000, 01-7B-C8-08-02-75-19-33-AC-A8
iES 7360,300434064057360,2023-06-08 12:43:00, 37° 20.30843 ', -122° 0.22133 ', 0.00, 0.0000000, 01-7B-92-B8-7D-34-77-97-EB-2D
iES 7360,300434064057360,2023-06-08 12:13:20, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-28-A2-86-AA-5A-D6-62-C3
iES 7360,300434064057360,2023-06-08 11:43:04, 37° 20.35993 ', -122° 0.20073 ', 0.00, 0.0000000, 01-7B-F7-BA-BE-A6-FC-1F-C9-DC
iES 7360,300434064057360,2023-06-08 10:13:01, 37° 20.35993 ', -122° 0.20717 ', 0.00, 0.0000000, 77-F5-F0-22-04-CF-93-8B
iES 7360,300434064057360,2023-06-08 10:13:01, 37° 20.33933 ', -122° 0.19429 ', 0.00, 0.0000000, AF-66-00-2E-A7-9B-48-C1
iES 7360,300434064057360,2023-06-08 09:43:01, 37° 20.35671 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-AF-10-11-9D-0F-82-7A-B3
iES 7360,300434064057360,2023-06-08 09:13:12, 37° 20.32903 ', -122° 0.20201 ', 0.00, 0.0000000, 01-7B-14-24-D1-DC-E8-42-E3-65
iES 7360,300434064057360,2023-06-08 07:42:50, 37° 20.36122 ', -122° 0.22004 ', 0.00, 0.0000000, 21-B1-B9-ED-4A-4B-0A-A4
iES 7360,300434064057360,2023-06-08 07:42:50, 37° 20.36314 ', -122° 0.23678 ', 0.00, 0.0000000, 39-5F-C6-82-6E-5E-71-89
iES 7360,300434064057360,2023-06-08 07:12:50, 37° 20.34705 ', -122° 0.19558 ', 0.00, 0.0000000, 01-7B-1D-E7-FD-2A-05-62-4D-2D
iES 7360,300434064057360,2023-06-08 04:12:31, 37° 20.33869 ', -122° 0.19172 ', 0.00, 0.0000000, 7B-F5-4D-C6-C7-12-FE-F6
iES 7360,300434064057360,2023-06-08 03:42:31, 37° 20.39147 ', -122° 0.22133 ', 0.00, 0.0000000, BB-3E-EC-E6-94-0B-F8-43
iES 7360,300434064057360,2023-06-08 03:42:31, 37° 20.33933 ', -122° 0.19172 ', 0.00, 0.0000000, 83-16-05-37-0C-F9-5F-DD
iES 7360,300434064057360,2023-06-08 03:42:31, 37° 20.36636 ', -122° 0.22906 ', 0.00, 0.0000000, DC-10-7F-75-DC-C8-A0-7C
iES 7360,300434064057360,2023-06-08 03:12:31, 37° 20.31100 ', -122° 0.22390 ', 0.00, 0.0000000, FB-B9-44-A3-EF-53-9C-DD
iES 7360,300434064057360,2023-06-08 02:42:31, 37° 20.33869 ', -122° 0.19429 ', 0.00, 0.0000000, 01-7B-A0-99-39-B7-42-9F-FF-2F
iES 7360,300434064057360,2023-06-08 02:12:53, 37° 20.33675 ', -122° 0.19043 ', 0.00, 0.0000000, 01-7B-46-84-1D-3F-0B-58-B4-25
iES 7360,300434064057360,2023-06-08 00:42:20, 37° 20.36636 ', -122° 0.12992 ', 0.00, 0.0000000, 70-E2-63-EA-56-CB-DE-33
iES 7360,300434064057360,2023-06-08 00:42:20, 37° 20.33869 ', -122° 0.19300 ', 0.00, 0.0000000, 70-89-93-76-2B-C1-AB-7D
iES 7360,300434064057360,2023-06-08 00:12:20, 37° 20.33997 ', -122° 0.19172 ', 0.00, 0.0000000, 01-7B-44-70-A5-76-DC-73-A7-4F
iES 7360,300434064057360,2023-06-07 23:42:51, 37° 20.33482 ', -122° 0.17112 ', 0.00, 0.0000000, 01-7B-5E-4B-C7-19-C7-AC-AC-E2
iES 7360,300434064057360,2023-06-07 22:43:06, 37° 20.33869 ', -122° 0.18914 ', 0.00, 0.0000000, BB-44-CD-52-B0-F3-D8-1B
iES 7360,300434064057360,2023-06-07 22:13:06, 37° 20.36122 ', -122° 0.19944 ', 0.00, 0.0000000, 01-7B-BE-3F-E7-90-7F-56-61-19
iES 7360,300434064057360,2023-06-07 21:42:02, 37° 20.29491 ', -122° 0.20845 ', 0.00, 0.0000000, 01-7B-6E-04-1B-3D-D9-5F-BB-2C
iES 7360,300434064057360,2023-06-07 20:42:00, 37° 20.34126 ', -122° 0.19172 ', 0.00, 0.0000000, 62-DE-0E-92-91-60-52-0D
iES 7360,300434064057360,2023-06-07 20:12:00, 37° 20.36636 ', -122° 0.20845 ', 0.00, 0.0000000, 01-7B-9F-AD-64-17-97-24-E9-6C


