Asset Name,Asset Id,Data Date (UTC), Latitude, Longitude, Speed, Heading, Report Body
iES 9430,300434064949430,2023-06-20 21:50:57, 70.885559, -161.395361, 0.00, 0.0000000, 01-7B-0F-CE-C4-19-14-FC-D6-DA
iES 9430,300434064949430,2023-06-20 21:22:17, 70.886267, -161.410146, 0.00, 0.0000000, 01-7B-01-84-33-6C-91-29-DD-C7
iES 9430,300434064949430,2023-06-20 20:51:45, 70.887072, -161.424651, 0.00, 0.0000000, 01-7B-46-BC-99-64-55-29-02-5E
iES 9430,300434064949430,2023-06-20 20:22:22, 70.887609, -161.438084, 0.00, 0.0000000, 01-7B-67-E6-3D-EE-65-5E-25-3E
iES 9430,300434064949430,2023-06-20 19:51:58, 70.888274, -161.452503, 0.00, 0.0000000, 01-7B-0A-33-D6-8E-C2-E4-9C-00
iES 9430,300434064949430,2023-06-20 19:21:47, 70.888778, -161.465292, 0.00, 0.0000000, 01-7B-AB-37-32-F6-B6-FB-DA-15
iES 9430,300434064949430,2023-06-20 18:21:46, 70.889465, -161.491985, 0.00, 0.0000000, 80-BF-48-74-A7-6B-8F-6F
iES 9430,300434064949430,2023-06-20 17:51:46, 70.889626, -161.504560, 0.00, 0.0000000, 01-7B-70-36-0C-90-86-6C-97-2B
iES 9430,300434064949430,2023-06-20 17:22:21, 70.889754, -161.516297, 0.00, 0.0000000, 01-7B-63-15-2E-EC-BE-2D-AB-0C
iES 9430,300434064949430,2023-06-20 16:52:00, 70.888338, -161.526125, 0.00, 0.0000000, 01-7B-9E-0E-BC-53-1E-10-13-CB
iES 9430,300434064949430,2023-06-20 16:21:43, 70.888542, -161.538420, 0.00, 0.0000000, 01-7B-7B-1A-92-6F-39-34-21-58
iES 9430,300434064949430,2023-06-20 15:21:48, 70.889057, -161.562452, 0.00, 0.0000000, 33-51-17-2B-C7-F8-6F-6A
iES 9430,300434064949430,2023-06-20 14:51:48, 70.889540, -161.575091, 0.00, 0.0000000, 01-7B-28-A4-6F-9E-C7-03-F2-0C
iES 9430,300434064949430,2023-06-20 14:28:42, 64.496301, -165.437086, 0.00, 0.0000000, C0-11-AB-44-38-5A-73-D7
iES 9430,300434064949430,2023-06-20 14:22:01, 70.889604, -161.587043, 0.00, 0.0000000, 01-7B-9F-CB-36-6D-76-FB-09-25
iES 9430,300434064949430,2023-06-16 02:44:42, 70.889325, -161.603243, 0.00, 0.0000000, CD-F8-97-01-A0-26-DE-51
iES 9430,300434064949430,2023-06-16 02:28:42, 64.496269, -165.437172, 0.00, 0.0000000, 01-7B-FD-BD-98-76-E3-B9-4D-D0
iES 9430,300434064949430,2023-06-09 00:52:07, 37.339000, -122.003174, 0.00, 0.0000000, C9-CC-03-9A-AE-4E-CA-D6
iES 9430,300434064949430,2023-06-09 00:22:07, 37.339000, -122.003174, 0.00, 0.0000000, 01-7B-C0-63-F7-29-80-20-A1-FC
iES 9430,300434064949430,2023-06-08 23:52:10, 37.338967, -122.003238, 0.00, 0.0000000, 01-7B-80-09-27-5F-19-6F-2C-5A
iES 9430,300434064949430,2023-06-08 22:21:16, 37.338978, -122.003195, 0.00, 0.0000000, 6A-11-F5-DB-86-31-50-79
iES 9430,300434064949430,2023-06-08 22:21:16, 37.339000, -122.003195, 0.00, 0.0000000, 18-5C-7E-7F-40-F0-E9-67
iES 9430,300434064949430,2023-06-08 21:51:16, 37.338978, -122.003110, 0.00, 0.0000000, 01-7B-D9-8B-12-72-93-66-07-02
iES 9430,300434064949430,2023-06-08 19:51:02, 37.338978, -122.003152, 0.00, 0.0000000, 37-92-09-20-69-09-E2-75
iES 9430,300434064949430,2023-06-08 19:51:02, 37.338967, -122.003152, 0.00, 0.0000000, 42-3E-FC-47-DB-8D-33-67
iES 9430,300434064949430,2023-06-08 19:51:02, 37.338989, -122.003174, 0.00, 0.0000000, AA-E2-47-92-8E-05-CD-71
iES 9430,300434064949430,2023-06-08 19:21:02, 37.338989, -122.003195, 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 18:52:01, 37.338989, -122.003195, 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 18:21:43, 37.338978, -122.003195, 0.00, 0.0000000, 01-7B-EF-63-70-74-C3-78-2B-C3
iES 9430,300434064949430,2023-06-08 17:51:08, 37.339010, -122.003174, 0.00, 0.0000000, 01-7B-BF-E3-16-A4-D1-A7-E6-BC
iES 9430,300434064949430,2023-06-08 17:22:14, 37.339000, -122.003195, 0.00, 0.0000000, 01-7B-28-F7-B2-49-12-DC-46-CB
iES 9430,300434064949430,2023-06-08 16:51:34, 37.338967, -122.003174, 0.00, 0.0000000, 01-7B-FF-73-BC-63-14-B2-CB-CD
iES 9430,300434064949430,2023-06-08 16:21:18, 37.338871, -122.003195, 0.00, 0.0000000, 01-7B-A7-47-9B-B9-CF-AB-A2-51
iES 9430,300434064949430,2023-06-08 15:52:03, 37.338989, -122.003131, 0.00, 0.0000000, 01-7B-7A-BC-46-86-B3-09-0D-99
iES 9430,300434064949430,2023-06-08 15:22:26, 37.339010, -122.003152, 0.00, 0.0000000, 01-7B-6C-23-1F-82-CB-E6-2E-BE
iES 9430,300434064949430,2023-06-08 14:52:32, 37.339010, -122.003131, 0.00, 0.0000000, 01-7B-D2-5B-9E-02-60-B5-FA-D2
iES 9430,300434064949430,2023-06-08 14:22:40, 37.339000, -122.003152, 0.00, 0.0000000, 01-7B-21-FC-ED-EF-A6-A7-99-D7
iES 9430,300434064949430,2023-06-08 13:51:00, 37.338978, -122.003238, 0.00, 0.0000000, 01-7B-BF-A6-45-23-8B-4F-B8-A5
iES 9430,300434064949430,2023-06-08 13:22:21, 37.338957, -122.003217, 0.00, 0.0000000, 01-7B-86-53-55-37-3E-8A-58-C5
iES 9430,300434064949430,2023-06-08 12:51:58, 37.339085, -122.003024, 0.00, 0.0000000, 01-7B-55-8E-7F-81-F2-5C-EA-C5
iES 9430,300434064949430,2023-06-08 12:22:08, 37.339000, -122.003152, 0.00, 0.0000000, 01-7B-21-FC-ED-EF-A6-A7-99-D7
iES 9430,300434064949430,2023-06-08 11:22:03, 37.339032, -122.003195, 0.00, 0.0000000, E5-7C-15-97-49-B6-D2-92
iES 9430,300434064949430,2023-06-08 10:52:03, 37.338989, -122.003195, 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 10:22:55, 37.338978, -122.003195, 0.00, 0.0000000, 01-7B-EF-63-70-74-C3-78-2B-C3
iES 9430,300434064949430,2023-06-08 09:52:02, 37.339053, -122.003324, 0.00, 0.0000000, 01-7B-49-D4-7C-0A-2F-96-43-A4
iES 9430,300434064949430,2023-06-08 09:22:07, 37.339021, -122.003238, 0.00, 0.0000000, 01-7B-D7-C3-33-A9-E9-47-46-42
iES 9430,300434064949430,2023-06-08 08:52:28, 37.339075, -122.003174, 0.00, 0.0000000, 01-7B-C9-66-16-96-43-C8-40-38
iES 9430,300434064949430,2023-06-08 07:52:02, 37.338989, -122.003195, 0.00, 0.0000000, D3-38-B8-39-FF-C3-E7-45
iES 9430,300434064949430,2023-06-08 07:22:02, 37.339000, -122.003195, 0.00, 0.0000000, 01-7B-28-F7-B2-49-12-DC-46-CB
iES 9430,300434064949430,2023-06-08 06:52:05, 37.338989, -122.003174, 0.00, 0.0000000, 01-7B-6B-36-D0-E5-88-A7-26-8F
iES 9430,300434064949430,2023-06-08 06:22:41, 37.338957, -122.003174, 0.00, 0.0000000, 01-7B-2A-90-0A-E2-2E-BE-AE-46
iES 9430,300434064949430,2023-06-08 04:21:58, 37.338989, -122.003174, 0.00, 0.0000000, AA-E2-47-92-8E-05-CD-71
iES 9430,300434064949430,2023-06-08 04:21:58, 37.338989, -122.003195, 0.00, 0.0000000, D3-38-B8-39-FF-C3-E7-45
iES 9430,300434064949430,2023-06-08 04:21:58, 37.339042, -122.003260, 0.00, 0.0000000, 1F-C1-05-43-68-80-19-E5
iES 9430,300434064949430,2023-06-08 03:51:58, 37.338989, -122.003174, 0.00, 0.0000000, 01-7B-6B-36-D0-E5-88-A7-26-8F
iES 9430,300434064949430,2023-06-08 03:22:00, 37.339032, -122.003174, 0.00, 0.0000000, 01-7B-AA-38-3A-85-9B-CA-94-C4
iES 9430,300434064949430,2023-06-08 02:52:09, 37.338989, -122.003195, 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 02:22:46, 37.338989, -122.003195, 0.00, 0.0000000, 01-7B-32-FB-8C-F9-22-C3-40-9E
iES 9430,300434064949430,2023-06-08 01:52:07, 37.339032, -122.003260, 0.00, 0.0000000, 01-7B-85-EC-FA-52-6B-72-5B-15
iES 9430,300434064949430,2023-06-08 00:51:07, 37.338946, -122.003024, 0.00, 0.0000000, 54-8A-5B-77-5F-B1-20-D4
iES 9430,300434064949430,2023-06-08 00:21:07, 37.339000, -122.003152, 0.00, 0.0000000, 01-7B-21-FC-ED-EF-A6-A7-99-D7
iES 9430,300434064949430,2023-06-07 23:52:11, 37.339000, -122.003174, 0.00, 0.0000000, 01-7B-C0-63-F7-29-80-20-A1-FC
iES 9430,300434064949430,2023-06-07 23:22:11, 37.338978, -122.003174, 0.00, 0.0000000, 01-7B-DC-A6-22-C6-DE-B7-7F-0A
iES 9430,300434064949430,2023-06-07 22:52:08, 37.339010, -122.003174, 0.00, 0.0000000, 01-7B-BF-E3-16-A4-D1-A7-E6-BC
iES 9430,300434064949430,2023-06-07 22:22:44, 37.339000, -122.003195, 0.00, 0.0000000, 01-7B-28-F7-B2-49-12-DC-46-CB
iES 9430,300434064949430,2023-06-07 21:50:58, 37.339064, -122.003152, 0.00, 0.0000000, 01-7B-DE-6D-30-84-E4-B1-62-4D
iES 9430,300434064949430,2023-06-07 20:52:03, 37.339032, -122.003260, 0.00, 0.0000000, 25-0C-FD-CB-EC-AC-FD-7A
iES 9430,300434064949430,2023-06-07 20:22:03, 37.339010, -122.003195, 0.00, 0.0000000, 01-7B-7F-3C-3C-EC-3E-BC-2E-04


